"state","city","svi"
"Rio de Janeiro","Armação dos Búzios",0.192
"Rio de Janeiro","Arraial do Cabo",0.204
"Rio de Janeiro","Barra Mansa",0.233
"Rio de Janeiro","Barra do Piraí",0.249
"Rio de Janeiro","Bom Jardim",0.262
"Rio de Janeiro","Bom Jesus do Itabapoana",0.266
"Rio de Janeiro","Cabo Frio",0.265
"Rio de Janeiro","Cambuci",0.242
"Rio de Janeiro","Campos dos Goytacazes",0.303
"Rio de Janeiro","Cantagalo",0.246
"Rio de Janeiro","Carapebus",0.323
"Rio de Janeiro","Cardoso Moreira",0.337
"Rio de Janeiro","Carmo",0.242
"Rio de Janeiro","Casimiro de Abreu",0.252
"Rio de Janeiro","Comendador Levy Gasparian",0.21
"Rio de Janeiro","Conceição de Macabu",0.287
"Rio de Janeiro","Cordeiro",0.212
"Rio de Janeiro","Duas Barras",0.283
"Rio de Janeiro","Engenheiro Paulo de Frontin",0.253
"Rio de Janeiro","Iguaba Grande",0.235
"Rio de Janeiro","Italva",0.253
"Rio de Janeiro","Itaocara",0.221
"Rio de Janeiro","Itaperuna",0.215
"Rio de Janeiro","Itatiaia",0.229
"Rio de Janeiro","Laje do Muriaé",0.297
"Rio de Janeiro","Macaé",0.281
"Rio de Janeiro","Macuco",0.266
"Rio de Janeiro","Mangaratiba",0.247
"Rio de Janeiro","Mendes",0.259
"Rio de Janeiro","Miguel Pereira",0.252
"Rio de Janeiro","Miracema",0.241
"Rio de Janeiro","Natividade",0.244
"Rio de Janeiro","Nova Friburgo",0.202
"Rio de Janeiro","Paraty",0.262
"Rio de Janeiro","Paraíba do Sul",0.227
"Rio de Janeiro","Paty do Alferes",0.324
"Rio de Janeiro","Petrópolis",0.29
"Rio de Janeiro","Pinheiral",0.293
"Rio de Janeiro","Piraí",0.238
"Rio de Janeiro","Porciúncula",0.274
"Rio de Janeiro","Porto Real",0.212
"Rio de Janeiro","Quatis",0.2
"Rio de Janeiro","Quissamã",0.3
"Rio de Janeiro","Resende",0.194
"Rio de Janeiro","Rio Claro",0.264
"Rio de Janeiro","Rio das Flores",0.233
"Rio de Janeiro","Rio das Ostras",0.225
"Rio de Janeiro","Santa Maria Madalena",0.29
"Rio de Janeiro","Santo Antônio de Pádua",0.248
"Rio de Janeiro","Sapucaia",0.273
"Rio de Janeiro","Saquarema",0.284
"Rio de Janeiro","Silva Jardim",0.357
"Rio de Janeiro","Sumidouro",0.325
"Rio de Janeiro","São Fidélis",0.225
"Rio de Janeiro","São Francisco de Itabapoana",0.377
"Rio de Janeiro","São José de Ubá",0.255
"Rio de Janeiro","São José do Vale do Rio Preto",0.28
"Rio de Janeiro","São João da Barra",0.28
"Rio de Janeiro","São Pedro da Aldeia",0.258
"Rio de Janeiro","São Sebastião do Alto",0.268
"Rio de Janeiro","Teresópolis",0.232
"Rio de Janeiro","Trajano de Moraes",0.332
"Rio de Janeiro","Três Rios",0.228
"Rio de Janeiro","Valença",0.228
"Rio de Janeiro","Varre-Sai",0.28
"Rio de Janeiro","Vassouras",0.209
"Rio de Janeiro","Volta Redonda",0.191
"Rio de Janeiro","Belford Roxo",0.387
"Rio de Janeiro","Cachoeiras de Macacu",0.31
"Rio de Janeiro","Duque de Caxias",0.369
"Rio de Janeiro","Guapimirim",0.364
"Rio de Janeiro","Itaboraí",0.385
"Rio de Janeiro","Itaguaí",0.289
"Rio de Janeiro","Japeri",0.437
"Rio de Janeiro","Magé",0.381
"Rio de Janeiro","Maricá",0.313
"Rio de Janeiro","Mesquita",0.318
"Rio de Janeiro","Nilópolis",0.295
"Rio de Janeiro","Niterói",0.224
"Rio de Janeiro","Nova Iguaçu",0.366
"Rio de Janeiro","Paracambi",0.298
"Rio de Janeiro","Queimados",0.397
"Rio de Janeiro","Rio Bonito",0.255
"Rio de Janeiro","Rio de Janeiro",0.29
"Rio de Janeiro","Seropédica",0.365
"Rio de Janeiro","São Gonçalo",0.334
"Rio de Janeiro","São João de Meriti",0.336
"Rio de Janeiro","Tanguá",0.404
"São Paulo","Adamantina",0.174
"São Paulo","Adolfo",0.217
"São Paulo","Aguaí",0.286
"São Paulo","Agudos",0.258
"São Paulo","Alambari",0.203
"São Paulo","Alfredo Marcondes",0.235
"São Paulo","Altair",0.232
"São Paulo","Altinópolis",0.28
"São Paulo","Alto Alegre",0.321
"São Paulo","Alumínio",0.251
"São Paulo","Alvinlândia",0.17
"São Paulo","Amparo",0.151
"São Paulo","Américo Brasiliense",0.269
"São Paulo","Américo de Campos",0.248
"São Paulo","Analândia",0.194
"São Paulo","Andradina",0.185
"São Paulo","Angatuba",0.227
"São Paulo","Anhembi",0.211
"São Paulo","Anhumas",0.208
"São Paulo","Aparecida D'Oeste",0.243
"São Paulo","Apiaí",0.342
"São Paulo","Aramina",0.167
"São Paulo","Arandu",0.216
"São Paulo","Araraquara",0.176
"São Paulo","Araras",0.185
"São Paulo","Araçariguama",0.235
"São Paulo","Araçatuba",0.172
"São Paulo","Araçoiaba da Serra",0.221
"São Paulo","Arco-Íris",0.229
"São Paulo","Arealva",0.213
"São Paulo","Areiópolis",0.298
"São Paulo","Ariranha",0.221
"São Paulo","Aspásia",0.206
"São Paulo","Assis",0.163
"São Paulo","Atibaia",0.203
"São Paulo","Auriflama",0.218
"São Paulo","Avanhandava",0.275
"São Paulo","Avaré",0.224
"São Paulo","Avaí",0.281
"São Paulo","Bady Bassitt",0.164
"São Paulo","Balbinos",0.269
"São Paulo","Barbosa",0.266
"São Paulo","Bariri",0.151
"São Paulo","Barra Bonita",0.141
"São Paulo","Barra do Chapéu",0.434
"São Paulo","Barra do Turvo",0.368
"São Paulo","Barretos",0.188
"São Paulo","Barrinha",0.342
"São Paulo","Barão de Antonina",0.273
"São Paulo","Bastos",0.175
"São Paulo","Batatais",0.252
"São Paulo","Bauru",0.208
"São Paulo","Bebedouro",0.161
"São Paulo","Bento de Abreu",0.243
"São Paulo","Bernardino de Campos",0.198
"São Paulo","Bilac",0.201
"São Paulo","Birigui",0.141
"São Paulo","Boa Esperança do Sul",0.335
"São Paulo","Bocaina",0.15
"São Paulo","Bofete",0.268
"São Paulo","Boituva",0.193
"São Paulo","Bom Jesus dos Perdões",0.207
"São Paulo","Bom Sucesso de Itararé",0.36
"São Paulo","Boracéia",0.173
"São Paulo","Borborema",0.219
"São Paulo","Borebi",0.216
"São Paulo","Borá",0.27
"São Paulo","Botucatu",0.18
"São Paulo","Bragança Paulista",0.193
"São Paulo","Braúna",0.278
"São Paulo","Brejo Alegre",0.184
"São Paulo","Brodowski",0.202
"São Paulo","Brotas",0.197
"São Paulo","Buri",0.395
"São Paulo","Buritama",0.272
"São Paulo","Buritizal",0.172
"São Paulo","Bálsamo",0.166
"São Paulo","Cabreúva",0.262
"São Paulo","Cabrália Paulista",0.301
"São Paulo","Caconde",0.267
"São Paulo","Cafelândia",0.249
"São Paulo","Caiabu",0.303
"São Paulo","Caiuá",0.338
"São Paulo","Cajati",0.283
"São Paulo","Cajobi",0.296
"São Paulo","Cajuru",0.286
"São Paulo","Campina do Monte Alegre",0.359
"São Paulo","Campo Limpo Paulista",0.292
"São Paulo","Campos Novos Paulista",0.335
"São Paulo","Cananéia",0.26
"São Paulo","Canitar",0.232
"São Paulo","Capela do Alto",0.297
"São Paulo","Capivari",0.208
"São Paulo","Capão Bonito",0.327
"São Paulo","Cardoso",0.302
"São Paulo","Casa Branca",0.179
"São Paulo","Castilho",0.261
"São Paulo","Catanduva",0.179
"São Paulo","Catiguá",0.148
"São Paulo","Cedral",0.203
"São Paulo","Cerqueira César",0.252
"São Paulo","Cerquilho",0.126
"São Paulo","Cesário Lange",0.244
"São Paulo","Charqueada",0.225
"São Paulo","Chavantes",0.232
"São Paulo","Clementina",0.284
"São Paulo","Colina",0.264
"São Paulo","Colômbia",0.213
"São Paulo","Conchal",0.191
"São Paulo","Conchas",0.192
"São Paulo","Cordeirópolis",0.177
"São Paulo","Coroados",0.188
"São Paulo","Coronel Macedo",0.373
"São Paulo","Corumbataí",0.152
"São Paulo","Cosmorama",0.215
"São Paulo","Cravinhos",0.175
"São Paulo","Cristais Paulista",0.175
"São Paulo","Cruzália",0.206
"São Paulo","Cássia dos Coqueiros",0.239
"São Paulo","Cândido Mota",0.271
"São Paulo","Cândido Rodrigues",0.121
"São Paulo","Descalvado",0.193
"São Paulo","Dirce Reis",0.168
"São Paulo","Divinolândia",0.255
"São Paulo","Dobrada",0.22
"São Paulo","Dois Córregos",0.234
"São Paulo","Dolcinópolis",0.23
"São Paulo","Dourado",0.266
"São Paulo","Dracena",0.145
"São Paulo","Duartina",0.23
"São Paulo","Dumont",0.224
"São Paulo","Echaporã",0.252
"São Paulo","Eldorado",0.338
"São Paulo","Elias Fausto",0.227
"São Paulo","Elisiário",0.154
"São Paulo","Embaúba",0.285
"São Paulo","Emilianópolis",0.322
"São Paulo","Espírito Santo do Pinhal",0.156
"São Paulo","Espírito Santo do Turvo",0.228
"São Paulo","Estiva Gerbi",0.162
"São Paulo","Estrela D'Oeste",0.149
"São Paulo","Estrela do Norte",0.277
"São Paulo","Euclides da Cunha Paulista",0.392
"São Paulo","Fartura",0.175
"São Paulo","Fernando Prestes",0.187
"São Paulo","Fernandópolis",0.158
"São Paulo","Fernão",0.263
"São Paulo","Flora Rica",0.322
"São Paulo","Floreal",0.139
"São Paulo","Florínia",0.242
"São Paulo","Flórida Paulista",0.296
"São Paulo","Franca",0.187
"São Paulo","Gabriel Monteiro",0.139
"São Paulo","Garça",0.188
"São Paulo","Gastão Vidigal",0.266
"São Paulo","Gavião Peixoto",0.233
"São Paulo","General Salgado",0.244
"São Paulo","Getulina",0.214
"São Paulo","Glicério",0.156
"São Paulo","Guaimbê",0.239
"São Paulo","Guaiçara",0.174
"São Paulo","Guapiara",0.361
"São Paulo","Guapiaçu",0.24
"São Paulo","Guaraci",0.269
"São Paulo","Guarani D'Oeste",0.238
"São Paulo","Guarantã",0.283
"São Paulo","Guararapes",0.232
"São Paulo","Guaraçaí",0.214
"São Paulo","Guareí",0.277
"São Paulo","Guariba",0.245
"São Paulo","Guará",0.356
"São Paulo","Guatapará",0.284
"São Paulo","Guaíra",0.207
"São Paulo","Guzolândia",0.414
"São Paulo","Gália",0.278
"São Paulo","Herculândia",0.28
"São Paulo","Iacanga",0.231
"São Paulo","Iacri",0.306
"São Paulo","Iaras",0.367
"São Paulo","Ibaté",0.298
"São Paulo","Ibirarema",0.239
"São Paulo","Ibirá",0.206
"São Paulo","Ibitinga",0.179
"São Paulo","Ibiúna",0.308
"São Paulo","Icém",0.287
"São Paulo","Iepê",0.358
"São Paulo","Igarapava",0.318
"São Paulo","Igaraçu do Tietê",0.321
"São Paulo","Iguape",0.258
"São Paulo","Ilha Comprida",0.252
"São Paulo","Ilha Solteira",0.131
"São Paulo","Indiana",0.272
"São Paulo","Indiaporã",0.202
"São Paulo","Inúbia Paulista",0.2
"São Paulo","Ipaussu",0.263
"São Paulo","Iperó",0.271
"São Paulo","Ipeúna",0.148
"São Paulo","Ipiguá",0.184
"São Paulo","Iporanga",0.351
"São Paulo","Ipuã",0.251
"São Paulo","Iracemápolis",0.179
"São Paulo","Irapuru",0.298
"São Paulo","Irapuã",0.226
"São Paulo","Itaberá",0.346
"São Paulo","Itajobi",0.215
"São Paulo","Itaju",0.222
"São Paulo","Itapetininga",0.233
"São Paulo","Itapeva",0.265
"São Paulo","Itapira",0.184
"São Paulo","Itapirapuã Paulista",0.428
"São Paulo","Itaporanga",0.353
"São Paulo","Itapura",0.259
"São Paulo","Itapuí",0.261
"São Paulo","Itararé",0.312
"São Paulo","Itariri",0.338
"São Paulo","Itatinga",0.303
"São Paulo","Itaí",0.363
"São Paulo","Itaóca",0.369
"São Paulo","Itirapina",0.274
"São Paulo","Itirapuã",0.198
"São Paulo","Itobi",0.191
"São Paulo","Itu",0.209
"São Paulo","Itupeva",0.179
"São Paulo","Ituverava",0.278
"São Paulo","Itápolis",0.274
"São Paulo","Jaborandi",0.201
"São Paulo","Jaboticabal",0.196
"São Paulo","Jaci",0.171
"São Paulo","Jacupiranga",0.263
"São Paulo","Jales",0.174
"São Paulo","Jardinópolis",0.235
"São Paulo","Jarinu",0.235
"São Paulo","Jaú",0.161
"São Paulo","Jeriquara",0.231
"São Paulo","Joanópolis",0.274
"São Paulo","José Bonifácio",0.19
"São Paulo","João Ramalho",0.336
"São Paulo","Jumirim",0.143
"São Paulo","Jundiaí",0.203
"São Paulo","Junqueirópolis",0.19
"São Paulo","Juquiá",0.317
"São Paulo","Júlio Mesquita",0.296
"São Paulo","Laranjal Paulista",0.199
"São Paulo","Lavínia",0.309
"São Paulo","Leme",0.303
"São Paulo","Lençóis Paulista",0.183
"São Paulo","Limeira",0.17
"São Paulo","Lindóia",0.19
"São Paulo","Lins",0.181
"São Paulo","Lourdes",0.21
"São Paulo","Louveira",0.133
"São Paulo","Lucianópolis",0.269
"São Paulo","Lucélia",0.196
"São Paulo","Luiziânia",0.329
"São Paulo","Lupércio",0.253
"São Paulo","Lutécia",0.269
"São Paulo","Luís Antônio",0.258
"São Paulo","Macatuba",0.273
"São Paulo","Macaubal",0.289
"São Paulo","Macedônia",0.269
"São Paulo","Magda",0.181
"São Paulo","Mairinque",0.245
"São Paulo","Manduri",0.211
"São Paulo","Marabá Paulista",0.303
"São Paulo","Maracaí",0.233
"São Paulo","Marapoama",0.144
"São Paulo","Marinópolis",0.146
"São Paulo","Mariápolis",0.313
"São Paulo","Martinópolis",0.277
"São Paulo","Marília",0.191
"São Paulo","Matão",0.249
"São Paulo","Mendonça",0.231
"São Paulo","Meridiano",0.173
"São Paulo","Mesópolis",0.281
"São Paulo","Miguelópolis",0.322
"São Paulo","Mineiros do Tietê",0.186
"São Paulo","Mira Estrela",0.198
"São Paulo","Miracatu",0.322
"São Paulo","Mirandópolis",0.27
"São Paulo","Mirante do Paranapanema",0.356
"São Paulo","Mirassol",0.181
"São Paulo","Mirassolândia",0.274
"São Paulo","Mococa",0.213
"São Paulo","Mogi Guaçu",0.216
"São Paulo","Moji Mirim",0.195
"São Paulo","Mombuca",0.293
"São Paulo","Monte Alegre do Sul",0.14
"São Paulo","Monte Alto",0.167
"São Paulo","Monte Aprazível",0.174
"São Paulo","Monte Azul Paulista",0.259
"São Paulo","Monte Castelo",0.237
"São Paulo","Monções",0.262
"São Paulo","Morro Agudo",0.301
"São Paulo","Morungaba",0.228
"São Paulo","Motuca",0.229
"São Paulo","Murutinga do Sul",0.206
"São Paulo","Nantes",0.239
"São Paulo","Narandiba",0.329
"São Paulo","Nazaré Paulista",0.307
"São Paulo","Neves Paulista",0.169
"São Paulo","Nhandeara",0.263
"São Paulo","Nipoã",0.189
"São Paulo","Nova Aliança",0.197
"São Paulo","Nova Campina",0.352
"São Paulo","Nova Canaã Paulista",0.195
"São Paulo","Nova Castilho",0.178
"São Paulo","Nova Europa",0.247
"São Paulo","Nova Granada",0.231
"São Paulo","Nova Guataporanga",0.286
"São Paulo","Nova Independência",0.166
"São Paulo","Nova Luzitânia",0.199
"São Paulo","Novais",0.324
"São Paulo","Novo Horizonte",0.211
"São Paulo","Nuporanga",0.168
"São Paulo","Ocauçu",0.249
"São Paulo","Olímpia",0.2
"São Paulo","Onda Verde",0.195
"São Paulo","Oriente",0.195
"São Paulo","Orindiúva",0.131
"São Paulo","Orlândia",0.201
"São Paulo","Oscar Bressane",0.172
"São Paulo","Osvaldo Cruz",0.199
"São Paulo","Ourinhos",0.188
"São Paulo","Ouro Verde",0.354
"São Paulo","Ouroeste",0.19
"São Paulo","Pacaembu",0.301
"São Paulo","Palestina",0.345
"São Paulo","Palmares Paulista",0.256
"São Paulo","Palmeira D'Oeste",0.209
"São Paulo","Palmital",0.192
"São Paulo","Panorama",0.27
"São Paulo","Paraguaçu Paulista",0.254
"São Paulo","Paranapanema",0.25
"São Paulo","Paranapuã",0.179
"São Paulo","Parapuã",0.226
"São Paulo","Paraíso",0.24
"São Paulo","Pardinho",0.194
"São Paulo","Pariquera-Açu",0.227
"São Paulo","Parisi",0.166
"São Paulo","Patrocínio Paulista",0.257
"São Paulo","Paulicéia",0.236
"São Paulo","Paulistânia",0.216
"São Paulo","Paulo de Faria",0.283
"São Paulo","Pederneiras",0.3
"São Paulo","Pedra Bela",0.222
"São Paulo","Pedranópolis",0.18
"São Paulo","Pedregulho",0.244
"São Paulo","Pedrinhas Paulista",0.135
"São Paulo","Pedro de Toledo",0.277
"São Paulo","Penápolis",0.197
"São Paulo","Pereira Barreto",0.223
"São Paulo","Pereiras",0.187
"São Paulo","Piacatu",0.313
"São Paulo","Piedade",0.265
"São Paulo","Pilar do Sul",0.255
"São Paulo","Pindorama",0.302
"São Paulo","Pinhalzinho",0.246
"São Paulo","Piquerobi",0.274
"São Paulo","Piracaia",0.265
"São Paulo","Piracicaba",0.24
"São Paulo","Piraju",0.212
"São Paulo","Pirajuí",0.248
"São Paulo","Pirangi",0.18
"São Paulo","Pirapozinho",0.304
"São Paulo","Pirassununga",0.184
"São Paulo","Piratininga",0.201
"São Paulo","Pitangueiras",0.265
"São Paulo","Planalto",0.19
"São Paulo","Platina",0.274
"São Paulo","Poloni",0.184
"São Paulo","Pompéia",0.159
"São Paulo","Pongaí",0.189
"São Paulo","Pontal",0.286
"São Paulo","Pontalinda",0.342
"São Paulo","Pontes Gestal",0.192
"São Paulo","Populina",0.282
"São Paulo","Porangaba",0.264
"São Paulo","Porto Feliz",0.221
"São Paulo","Porto Ferreira",0.225
"São Paulo","Potirendaba",0.184
"São Paulo","Pracinha",0.328
"São Paulo","Pradópolis",0.272
"São Paulo","Pratânia",0.207
"São Paulo","Presidente Alves",0.272
"São Paulo","Presidente Bernardes",0.237
"São Paulo","Presidente Epitácio",0.259
"São Paulo","Presidente Prudente",0.178
"São Paulo","Presidente Venceslau",0.214
"São Paulo","Promissão",0.207
"São Paulo","Quadra",0.188
"São Paulo","Quatá",0.306
"São Paulo","Queiroz",0.246
"São Paulo","Quintana",0.308
"São Paulo","Rafard",0.196
"São Paulo","Rancharia",0.191
"São Paulo","Regente Feijó",0.161
"São Paulo","Reginópolis",0.232
"São Paulo","Registro",0.239
"São Paulo","Restinga",0.219
"São Paulo","Ribeira",0.316
"São Paulo","Ribeirão Bonito",0.248
"São Paulo","Ribeirão Branco",0.397
"São Paulo","Ribeirão Corrente",0.213
"São Paulo","Ribeirão Grande",0.286
"São Paulo","Ribeirão Preto",0.235
"São Paulo","Ribeirão do Sul",0.164
"São Paulo","Ribeirão dos Índios",0.33
"São Paulo","Rifaina",0.194
"São Paulo","Rincão",0.225
"São Paulo","Rinópolis",0.332
"São Paulo","Rio Claro",0.159
"São Paulo","Rio das Pedras",0.24
"São Paulo","Riolândia",0.369
"São Paulo","Riversul",0.374
"São Paulo","Rosana",0.31
"São Paulo","Rubinéia",0.179
"São Paulo","Rubiácea",0.166
"São Paulo","Sabino",0.237
"São Paulo","Sagres",0.174
"São Paulo","Sales",0.289
"São Paulo","Sales Oliveira",0.186
"São Paulo","Salmourão",0.249
"São Paulo","Saltinho",0.123
"São Paulo","Salto",0.211
"São Paulo","Salto Grande",0.306
"São Paulo","Salto de Pirapora",0.315
"São Paulo","Sandovalina",0.295
"São Paulo","Santa Adélia",0.161
"São Paulo","Santa Albertina",0.209
"São Paulo","Santa Clara D'Oeste",0.161
"São Paulo","Santa Cruz da Conceição",0.149
"São Paulo","Santa Cruz da Esperança",0.35
"São Paulo","Santa Cruz das Palmeiras",0.289
"São Paulo","Santa Cruz do Rio Pardo",0.197
"São Paulo","Santa Ernestina",0.252
"São Paulo","Santa Fé do Sul",0.174
"São Paulo","Santa Gertrudes",0.161
"São Paulo","Santa Lúcia",0.31
"São Paulo","Santa Maria da Serra",0.248
"São Paulo","Santa Mercedes",0.222
"São Paulo","Santa Rita D'Oeste",0.121
"São Paulo","Santa Rita do Passa Quatro",0.2
"São Paulo","Santa Rosa de Viterbo",0.261
"São Paulo","Santa Salete",0.179
"São Paulo","Santana da Ponte Pensa",0.113
"São Paulo","Santo Anastácio",0.239
"São Paulo","Santo Antônio da Alegria",0.201
"São Paulo","Santo Antônio do Aracanguá",0.246
"São Paulo","Santo Antônio do Jardim",0.17
"São Paulo","Santo Expedito",0.322
"São Paulo","Santópolis do Aguapeí",0.295
"São Paulo","Sarapuí",0.235
"São Paulo","Sarutaiá",0.301
"São Paulo","Sebastianópolis do Sul",0.143
"São Paulo","Serra Azul",0.321
"São Paulo","Serra Negra",0.162
"São Paulo","Serrana",0.212
"São Paulo","Sertãozinho",0.186
"São Paulo","Sete Barras",0.303
"São Paulo","Severínia",0.286
"São Paulo","Socorro",0.223
"São Paulo","Sorocaba",0.277
"São Paulo","Sud Mennucci",0.212
"São Paulo","Suzanápolis",0.247
"São Paulo","São Carlos",0.187
"São Paulo","São Francisco",0.297
"São Paulo","São Joaquim da Barra",0.181
"São Paulo","São José da Bela Vista",0.309
"São Paulo","São José do Rio Pardo",0.196
"São Paulo","São José do Rio Preto",0.194
"São Paulo","São João da Boa Vista",0.16
"São Paulo","São João das Duas Pontes",0.154
"São Paulo","São João de Iracema",0.178
"São Paulo","São João do Pau D'Alho",0.211
"São Paulo","São Manuel",0.213
"São Paulo","São Miguel Arcanjo",0.286
"São Paulo","São Pedro",0.203
"São Paulo","São Pedro do Turvo",0.211
"São Paulo","São Roque",0.219
"São Paulo","São Sebastião da Grama",0.202
"São Paulo","São Simão",0.219
"São Paulo","Tabapuã",0.301
"São Paulo","Tabatinga",0.274
"São Paulo","Taciba",0.309
"São Paulo","Taguaí",0.216
"São Paulo","Taiaçu",0.234
